t_s,gpu_index,power_w,sm_clock_mhz,mem_clock_mhz,temperature_c,util_gpu,util_mem,mem_used_mib,fan_pct,throttle_reasons,cpu_util,rapl_pkg_uj
0.0000,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,0.0000,178553282770
0.0101,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.0201,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.0302,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.0403,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.0503,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.0604,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.0705,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.0805,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.0906,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.1007,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,0.0166,178562739654
0.1107,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.1208,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.1309,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.1410,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.1510,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.1611,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.1712,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.1813,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.1913,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.2014,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,0.0193,178572267340
0.2115,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.2216,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.2317,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.2417,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.2518,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.2619,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.2720,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.2820,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.2921,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.3022,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,0.0166,178581648420
0.3122,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.3223,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.3324,0,46.45,405,877,48,0.0,0.0,273,,0x0000000000000001,,
0.3425,0,46.45,405,877,47,0.0,0.0,273,,0x0000000000000001,,
0.3525,0,46.45,405,877,47,0.0,0.0,273,,0x0000000000000001,,
0.3626,0,46.45,405,877,47,0.0,0.0,273,,0x0000000000000001,,
0.3727,0,46.45,405,877,47,0.0,0.0,273,,0x0000000000000001,,
0.3828,0,46.45,405,877,47,0.0,0.0,273,,0x0000000000000001,,
0.3928,0,46.45,405,877,47,0.0,0.0,273,,0x0000000000000001,,
0.4029,0,46.45,405,877,47,0.0,0.0,273,,0x0000000000000001,0.0152,178590963520
0.4130,0,46.45,405,877,47,0.0,0.0,273,,0x0000000000000001,,
0.4230,0,46.45,405,877,47,0.0,0.0,273,,0x0000000000000001,,
0.4331,0,46.45,405,877,47,0.0,0.0,273,,0x0000000000000001,,
0.4432,0,46.45,405,877,47,0.0,0.0,273,,0x0000000000000001,,
