t_s,gpu_index,power_w,sm_clock_mhz,mem_clock_mhz,temperature_c,util_gpu,util_mem,mem_used_mib,fan_pct,throttle_reasons,cpu_util,rapl_pkg_uj
0.0000,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,0.0000,119287453960
0.0101,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.0201,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.0302,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.0403,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.0503,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.0604,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.0705,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.0805,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.0906,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1007,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,0.0152,119297005327
0.1107,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1208,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1309,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1410,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1510,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1611,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1712,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1813,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.1913,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.2014,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,0.0179,119306532647
0.2115,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.2216,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.2316,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.2417,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.2518,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.2619,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.2719,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.2820,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.2921,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.3022,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,0.0166,119316034760
0.3122,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.3223,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.3324,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.3425,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.3525,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.3626,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.3727,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.3827,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.3928,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.4029,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,0.0166,119325619635
0.4130,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.4230,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.4331,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.4432,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.4533,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.4633,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
0.4734,0,45.48,405,877,45,0.0,0.0,273,,0x0000000000000001,,
